,sourceNodeId,targetNodeId,relationshipType
2528,27531,27530,CITES
2529,592826,27530,CITES
2530,66594,27530,CITES
2531,1106370,27531,CITES
2532,763009,27531,CITES
2533,1112026,27535,CITES
2534,13686,27535,CITES
2535,173884,27535,CITES
2536,308232,27535,CITES
2537,34961,27535,CITES
2538,1106630,27543,CITES
2539,1135125,27543,CITES
2540,27531,27543,CITES
2541,111866,27606,CITES
2542,124734,27606,CITES
2543,249858,27606,CITES
2544,1118209,27612,CITES
2546,105899,27623,CITES
2547,1104182,27623,CITES
2548,1126029,27623,CITES
2549,27632,27623,CITES
2550,28254,27623,CITES
2551,686015,27623,CITES
2552,686030,27623,CITES
2553,686061,27623,CITES
2554,75674,27623,CITES
2555,105899,27627,CITES
2556,116021,27627,CITES
2557,18619,27627,CITES
2558,23116,27627,CITES
2559,27632,27627,CITES
2560,28254,27627,CITES
2561,686015,27627,CITES
2562,686030,27627,CITES
2563,686061,27627,CITES
2564,20528,27631,CITES
2565,28254,27631,CITES
2566,55968,27631,CITES
2567,28254,27632,CITES
2568,105057,27895,CITES
2569,1103676,27895,CITES
2570,1122580,27895,CITES
2571,112378,27895,CITES
2572,1132706,27895,CITES
2573,1786,27895,CITES
2574,23738,27895,CITES
2576,5069,28026,CITES
2577,1114629,28202,CITES
2578,1128267,28202,CITES
2579,325497,28202,CITES
2580,20526,28227,CITES
2581,6169,28227,CITES
2582,1108267,28230,CITES
2583,1123756,28230,CITES
2584,1116347,28249,CITES
2585,1129096,28249,CITES
2586,628668,28249,CITES
2587,105899,28254,CITES
2588,1118092,28254,CITES
2589,686015,28254,CITES
2590,686061,28254,CITES
2591,1152436,28265,CITES
2592,943,28265,CITES
2593,1152896,28267,CITES
2594,1107312,28278,CITES
2595,1106547,28287,CITES
2596,1107355,28287,CITES
2597,128540,28287,CITES
2598,1385,28287,CITES
2599,308529,28287,CITES
2600,387795,28287,CITES
2601,567005,28287,CITES
2603,1104999,28290,CITES
2604,1107674,28290,CITES
2605,28287,28290,CITES
2606,308529,28290,CITES
2607,56709,28290,CITES
2608,63832,28290,CITES
2610,1109957,28350,CITES
2611,1113459,28350,CITES
2612,1129243,28350,CITES
2613,13193,28350,CITES
2614,241133,28350,CITES
2615,28227,28350,CITES
2616,341188,28350,CITES
2617,6210,28350,CITES
2618,6220,28350,CITES
2619,628667,28350,CITES
2620,628668,28350,CITES
2621,95579,28350,CITES
2623,1106112,28385,CITES
2624,1125895,28385,CITES
2625,118558,28385,CITES
2626,1107312,28387,CITES
2627,353541,28389,CITES
2628,1128430,28412,CITES
2629,27631,28412,CITES
2630,6217,28412,CITES
2631,6220,28412,CITES
2632,1107367,28447,CITES
2633,1120444,28447,CITES
2634,194645,28447,CITES
2635,91975,28471,CITES
2636,168410,28485,CITES
2637,23258,28485,CITES
2638,1153056,28487,CITES
2639,128,28487,CITES
2640,206259,28487,CITES
2641,8213,28487,CITES
2642,95586,28487,CITES
2643,13193,28489,CITES
2644,6210,28489,CITES
2645,1152910,28491,CITES
2646,153598,28491,CITES
2647,341188,28491,CITES
2648,782486,28491,CITES
2649,1139928,28504,CITES
2650,1153287,28504,CITES
2651,131315,28504,CITES
2652,365294,28504,CITES
2653,7430,28504,CITES
2654,95589,28504,CITES
2655,124064,28542,CITES
2656,206259,28542,CITES
2657,32260,28632,CITES
2658,1059953,28640,CITES
2659,28641,28640,CITES
2660,12182,28649,CITES
2661,155736,28649,CITES
2662,155738,28649,CITES
2663,54131,28851,CITES
2664,578669,28851,CITES
2665,595157,28851,CITES
2666,103537,28957,CITES
2667,1105531,28957,CITES
2668,159897,28957,CITES
2669,189577,28957,CITES
2670,28964,28957,CITES
2671,35922,28957,CITES
2672,66794,28957,CITES
2673,88356,28957,CITES
2674,94713,28957,CITES
2675,1125402,28964,CITES
2676,1125944,28964,CITES
2677,1112426,29492,CITES
2678,1122574,29492,CITES
2679,131117,29492,CITES
2680,144408,29492,CITES
2681,152219,29492,CITES
2682,29708,29492,CITES
2683,3229,29492,CITES
2684,400473,29492,CITES
2685,131315,29708,CITES
2686,131315,29723,CITES
2687,300071,29723,CITES
2689,6818,29723,CITES
2690,155277,29738,CITES
2691,1120211,30817,CITES
2692,3229,30817,CITES
2693,631052,30817,CITES
2694,75691,30817,CITES
2695,1152277,30895,CITES
2696,1152673,30895,CITES
2697,1154251,30895,CITES
2698,144679,30895,CITES
2699,30901,30895,CITES
2700,12960,30934,CITES
2701,1106630,31055,CITES
2702,1123068,31083,CITES
2703,48066,31083,CITES
2704,1105672,31105,CITES
2705,175291,31105,CITES
2706,1129442,31336,CITES
2707,31349,31336,CITES
2708,686532,31336,CITES
2709,686532,31349,CITES
2711,1063773,31353,CITES
2712,1107567,31353,CITES
2713,1123576,31353,CITES
2714,1124844,31353,CITES
2715,1129442,31353,CITES
2716,1129608,31353,CITES
2717,1135746,31353,CITES
2718,1152162,31353,CITES
2719,1152272,31353,CITES
2720,1152904,31353,CITES
2721,194617,31353,CITES
2722,286562,31353,CITES
2723,31336,31353,CITES
2724,31349,31353,CITES
2725,31927,31353,CITES
2726,43698,31353,CITES
2727,686532,31353,CITES
2728,686559,31353,CITES
2729,1115701,31479,CITES
2730,114189,31479,CITES
2731,14549,31479,CITES
2732,20592,31479,CITES
2733,289885,31479,CITES
2734,294030,31479,CITES
2735,39165,31479,CITES
2736,1131137,31483,CITES
2737,118682,31483,CITES
2738,39126,31483,CITES
2739,39165,31483,CITES
2740,1130780,31489,CITES
2741,1152150,31489,CITES
2742,227286,31489,CITES
2743,40583,31489,CITES
2744,40605,31489,CITES
2745,632796,31489,CITES
2746,632874,31489,CITES
2747,632935,31489,CITES
2748,633585,31489,CITES
2749,633721,31489,CITES
2750,9581,31489,CITES
2753,358894,31863,CITES
2755,1124844,31927,CITES
2756,1129572,31927,CITES
2757,194617,31927,CITES
2758,31932,31927,CITES
2760,1113995,32083,CITES
2761,1120962,32083,CITES
2762,1153933,32083,CITES
2763,200630,32083,CITES
2764,31769,32083,CITES
2765,346292,32083,CITES
2766,35061,32083,CITES
2767,45605,32083,CITES
2768,6771,32083,CITES
2769,688361,32083,CITES
2771,94713,32260,CITES
2772,15076,32276,CITES
2773,174418,32276,CITES
2774,39199,32276,CITES
2775,636500,32276,CITES
2776,636511,32276,CITES
2777,84695,32276,CITES
2778,1717,32688,CITES
2779,69418,32688,CITES
2781,1118245,32872,CITES
2782,1105531,33231,CITES
2783,1121254,33231,CITES
2784,1132887,33231,CITES
2785,158172,33231,CITES
2786,293974,33231,CITES
2787,300071,33231,CITES
2788,315266,33231,CITES
2789,445938,33231,CITES
2790,1022969,33301,CITES
2791,33303,33301,CITES
2792,1110256,33325,CITES
2793,12960,33325,CITES
2794,429781,33325,CITES
2795,124296,33412,CITES
2796,211875,33412,CITES
2797,34708,33412,CITES
2798,1120138,33818,CITES
2799,1123087,33818,CITES
2800,78549,33818,CITES
2803,1119004,33823,CITES
2804,33818,33823,CITES
2805,78549,33823,CITES
2806,78552,33823,CITES
2807,78557,33823,CITES
2808,1103960,33895,CITES
2809,1153577,33895,CITES
2810,1154176,33895,CITES
2811,33904,33895,CITES
2812,593813,33895,CITES
2813,82087,33895,CITES
2814,1103960,33904,CITES
2815,1110546,33904,CITES
2816,1103960,33907,CITES
2817,1134022,33907,CITES
2818,1136814,33907,CITES
2819,593091,33907,CITES
2820,593813,33907,CITES
2821,1103969,34082,CITES
2822,1119216,34082,CITES
2823,1106771,34257,CITES
2824,1111186,34257,CITES
2825,1114398,34257,CITES
2826,1115456,34257,CITES
2827,1116974,34257,CITES
2828,1122642,34257,CITES
2829,1153003,34257,CITES
2830,192870,34257,CITES
2831,34263,34257,CITES
2832,34266,34257,CITES
2833,368605,34257,CITES
2834,87482,34257,CITES
2835,90655,34257,CITES
2836,1122642,34263,CITES
2837,87482,34263,CITES
2839,1122642,34266,CITES
2840,34263,34266,CITES
2841,90655,34266,CITES
2842,1103979,34315,CITES
2843,40125,34315,CITES
2844,1103979,34355,CITES
2845,102406,34708,CITES
2846,120039,34708,CITES
2847,211432,34708,CITES
2848,22883,34961,CITES
2849,31043,34961,CITES
2850,1104007,34979,CITES
2851,1106418,34979,CITES
2853,1113438,35061,CITES
2854,1152761,35061,CITES
2855,1153860,35061,CITES
2856,144701,35061,CITES
2857,210871,35061,CITES
2858,22229,35061,CITES
2859,240791,35061,CITES
2860,263498,35061,CITES
2861,45605,35061,CITES
2862,48766,35061,CITES
2863,503871,35061,CITES
2864,682815,35061,CITES
2865,168958,35335,CITES
2866,35343,35335,CITES
2868,1118332,35343,CITES
2869,1104031,35490,CITES
2870,1116410,35490,CITES
2871,64271,35490,CITES
2872,95188,35490,CITES
2873,108962,35778,CITES
2874,108983,35778,CITES
2875,1108389,35778,CITES
2876,1125469,35778,CITES
2877,1919,35778,CITES
2878,519318,35778,CITES
2880,100961,35797,CITES
2881,1050679,35797,CITES
2882,1110998,35797,CITES
2883,1116629,35797,CITES
2884,1128974,35797,CITES
2885,188318,35797,CITES
2886,399370,35797,CITES
2887,60169,35797,CITES
2888,60170,35797,CITES
2889,627024,35797,CITES
2890,1035,35852,CITES
2891,1113438,35852,CITES
2892,41732,35852,CITES
2893,486840,35852,CITES
2894,134060,35863,CITES
2895,20972,35863,CITES
2897,1152162,35905,CITES
2898,1152272,35905,CITES
2899,1152904,35905,CITES
2901,1105116,35922,CITES
2902,1140547,35922,CITES
2903,1152162,35922,CITES
2904,1152272,35922,CITES
2905,1152904,35922,CITES
2906,194223,35922,CITES
2907,390894,35922,CITES
2908,390896,35922,CITES
2909,390922,35922,CITES
2910,396412,35922,CITES
2912,50337,35922,CITES
2913,66982,35922,CITES
2914,1152633,36131,CITES
2915,17208,36131,CITES
2916,77438,36131,CITES
2917,105057,36140,CITES
2918,1104055,36140,CITES
2919,112378,36140,CITES
2920,12439,36140,CITES
2922,27249,36140,CITES
2923,323128,36140,CITES
2924,350373,36140,CITES
2925,35797,36140,CITES
2926,46500,36140,CITES
2927,57764,36140,CITES
2928,63915,36140,CITES
2929,1104055,36145,CITES
2930,1105672,36145,CITES
2931,1116268,36145,CITES
2932,272720,36145,CITES
2933,52784,36145,CITES
2934,1132815,36162,CITES
2935,1152307,36162,CITES
2936,1152448,36162,CITES
2937,1152975,36162,CITES
2938,1153703,36162,CITES
2939,197452,36162,CITES
2940,20528,36162,CITES
2941,20528,36167,CITES
2942,1128430,36620,CITES
2943,120039,36620,CITES
2944,189620,36620,CITES
2945,1108389,36802,CITES
2946,130,36802,CITES
2947,189856,36802,CITES
2948,37888,36802,CITES
2949,589923,36802,CITES
2950,590022,36802,CITES
2951,1130539,37483,CITES
2952,217852,37483,CITES
2953,2440,37483,CITES
2954,5959,37483,CITES
2955,63931,37483,CITES
2956,1119140,37541,CITES
2957,260979,37541,CITES
2958,1105116,37879,CITES
2959,300071,37884,CITES
2960,1108389,37888,CITES
2961,1125469,37888,CITES
2962,1152633,37888,CITES
2963,293974,37888,CITES
2965,108047,38205,CITES
2966,1128997,38205,CITES
2967,1129610,38205,CITES
2968,1153942,38205,CITES
2969,117316,38205,CITES
2970,592975,38205,CITES
2971,592986,38205,CITES
2972,593060,38205,CITES
2973,595056,38205,CITES
2974,606647,38205,CITES
2975,61069,38205,CITES
2976,1104182,38480,CITES
2977,1131270,38537,CITES
2978,1131277,38537,CITES
2979,137868,38537,CITES
2980,153063,38537,CITES
2981,642847,38537,CITES
2982,646195,38537,CITES
2983,1106172,38722,CITES
2984,1135746,38722,CITES
2985,5038,38722,CITES
2986,51180,38722,CITES
2987,65650,38722,CITES
2988,81350,38722,CITES
2989,1104191,38771,CITES
2990,1107010,38829,CITES
2991,1116397,38829,CITES
2992,1152244,38829,CITES
2994,1107010,38845,CITES
2995,1110579,38845,CITES
2996,1128407,38846,CITES
2997,38845,38846,CITES
2998,1107067,39126,CITES
2999,88356,39126,CITES
3000,1105932,39127,CITES
3001,1128881,39127,CITES
3002,1128927,39127,CITES
3003,1128935,39127,CITES
3004,116081,39127,CITES
3005,116084,39127,CITES
3006,116087,39127,CITES
3007,195150,39127,CITES
3008,277263,39127,CITES
3009,3231,39127,CITES
3010,46476,39127,CITES
3011,49660,39127,CITES
3012,52835,39127,CITES
3013,592826,39127,CITES
3014,592830,39127,CITES
3015,75972,39127,CITES
3016,346243,39130,CITES
3017,36620,39130,CITES
3018,39131,39130,CITES
3019,521252,39130,CITES
3020,1106330,39131,CITES
3021,1131728,39131,CITES
3022,3231,39131,CITES
3023,6334,39131,CITES
3024,1131137,39165,CITES
3025,118682,39165,CITES
3026,39126,39165,CITES
3027,39210,39199,CITES
3028,66982,39199,CITES
3029,66990,39199,CITES
3034,1123689,39890,CITES
3035,1154229,39890,CITES
3036,1154232,39890,CITES
3037,1154233,39890,CITES
3038,149669,39890,CITES
3039,162664,39890,CITES
3040,189571,39890,CITES
3041,242663,39890,CITES
3042,294030,39890,CITES
3043,3191,39890,CITES
3044,51045,39890,CITES
3045,521855,39890,CITES
3046,523394,39890,CITES
3047,559804,39890,CITES
3048,653441,39890,CITES
3049,714256,39890,CITES
3050,714289,39890,CITES
3051,714975,39890,CITES
3052,1104258,40124,CITES
3053,1112723,40124,CITES
3054,1104258,40125,CITES
3055,118079,40131,CITES
3056,118079,40135,CITES
3057,13686,40135,CITES
3058,1104261,40151,CITES
3059,1132418,40151,CITES
3060,1152307,40151,CITES
3061,1152448,40151,CITES
3062,1152975,40151,CITES
3063,1153703,40151,CITES
3064,288,40151,CITES
3065,49660,40151,CITES
3066,671293,40151,CITES
3067,40583,40605,CITES
3068,633721,40605,CITES
3069,884094,40605,CITES
3070,1121459,40886,CITES
3071,112378,40886,CITES
3072,1131728,40886,CITES
3073,141868,40886,CITES
3074,145215,40886,CITES
3075,429805,40886,CITES
3076,654177,40886,CITES
3077,1104300,41216,CITES
3078,1108329,41417,CITES
3079,1113551,41417,CITES
3080,128383,41417,CITES
3081,943087,41666,CITES
3082,1033,41714,CITES
3083,1110515,41714,CITES
3084,144212,41714,CITES
3085,182094,41714,CITES
3086,190697,41714,CITES
3087,190706,41714,CITES
3088,197054,41714,CITES
3090,568857,41714,CITES
3091,594047,41714,CITES
3092,61069,41714,CITES
3093,1116594,42156,CITES
3094,1118120,42156,CITES
3095,1152179,42156,CITES
3096,340299,42156,CITES
3097,219239,42207,CITES
3098,27199,42209,CITES
3099,248119,42221,CITES
3100,27199,42221,CITES
3101,42209,42221,CITES
3102,57948,42221,CITES
3103,989397,42221,CITES
3104,1104379,42847,CITES
3105,1104379,42848,CITES
3106,1116835,42848,CITES
3107,1131195,43165,CITES
3108,1135894,43186,CITES
3109,152731,43186,CITES
3110,16461,43186,CITES
3111,469504,43639,CITES
3112,99025,43639,CITES
3113,1129442,43698,CITES
3114,31349,43698,CITES
3115,686532,43698,CITES
3116,1106492,44017,CITES
3117,206524,44017,CITES
3118,48075,44017,CITES
3119,1104435,44121,CITES
3120,1128227,44368,CITES
3121,1128985,44455,CITES
3122,128540,44455,CITES
3123,227178,44455,CITES
3124,387795,44455,CITES
3126,568857,44455,CITES
3127,210871,44514,CITES
3128,253971,44514,CITES
3129,606479,44514,CITES
3130,1131266,45052,CITES
3131,27250,45052,CITES
3132,1130929,45188,CITES
3133,192734,45188,CITES
3134,350362,45188,CITES
3136,976284,45188,CITES
3137,1105450,45189,CITES
3138,1106401,45189,CITES
3139,1132385,45189,CITES
3140,192734,45189,CITES
3141,192850,45189,CITES
3142,272720,45189,CITES
3144,976284,45189,CITES
3145,1105764,45212,CITES
3146,120013,45212,CITES
3147,1104495,45533,CITES
3148,1106771,45533,CITES
3149,1115456,45533,CITES
3150,1116974,45533,CITES
3151,34266,45533,CITES
3152,87482,45533,CITES
3153,1104647,45603,CITES
3154,1125092,45603,CITES
3155,1033,45605,CITES
3156,1035,45605,CITES
3157,1131639,45605,CITES
3158,144212,45605,CITES
3159,190706,45605,CITES
3161,503871,45605,CITES
3162,682815,45605,CITES
3163,975567,45605,CITES
3164,1152569,46079,CITES
3165,69284,46079,CITES
3166,1153091,46452,CITES
3167,582343,46452,CITES
3168,27249,46468,CITES
3169,1105450,46470,CITES
3170,107251,46491,CITES
3171,107252,46491,CITES
3172,1105672,46491,CITES
3173,1118823,46491,CITES
3174,1120169,46491,CITES
3175,1152290,46491,CITES
3176,137380,46491,CITES
3177,308232,46491,CITES
3178,37541,46491,CITES
3179,389715,46491,CITES
3180,46547,46491,CITES
3181,51834,46491,CITES
3182,57764,46500,CITES
3183,1153275,46501,CITES
3184,57764,46501,CITES
3185,107251,46547,CITES
3186,1118823,46547,CITES
3187,1786,46547,CITES
3188,389715,46547,CITES
3189,1111788,46887,CITES
3190,1153106,46887,CITES
3191,235776,46887,CITES
3192,45212,46887,CITES
3193,6311,46887,CITES
3194,385067,47570,CITES
3195,1125393,47682,CITES
3196,47683,47682,CITES
3197,47684,47682,CITES
3198,1124837,47839,CITES
3199,133563,48550,CITES
3200,227286,48550,CITES
3201,133563,48555,CITES
3202,48550,48555,CITES
3203,1104647,48764,CITES
3204,1125092,48764,CITES
3205,1104647,48766,CITES
3206,595056,48766,CITES
3207,1104647,48768,CITES
3208,1120643,48781,CITES
3209,1134865,48781,CITES
3210,397488,48781,CITES
3212,1112369,49482,CITES
3213,217984,49482,CITES
3214,631052,49482,CITES
3215,7297,49482,CITES
3216,3237,49660,CITES
3217,66594,49660,CITES
3220,3233,49811,CITES
3221,463825,49811,CITES
3222,1106388,49843,CITES
3223,49844,49843,CITES
3224,49847,49843,CITES
3225,1127851,49844,CITES
3226,49844,49847,CITES
3227,13269,50336,CITES
3229,390894,50336,CITES
3230,50337,50336,CITES
3231,683355,50336,CITES
3232,13269,50337,CITES
3233,390894,50337,CITES
3234,396412,50337,CITES
3236,14807,50354,CITES
3237,289088,50354,CITES
3239,1104749,50807,CITES
3240,1126503,50838,CITES
3241,25794,50838,CITES
3243,242663,51045,CITES
3244,1134320,51049,CITES
3245,1154232,51049,CITES
3246,242663,51049,CITES
3247,39890,51049,CITES
3248,51045,51049,CITES
3249,242663,51052,CITES
3250,51045,51052,CITES
3251,1107319,51180,CITES
3253,12350,51180,CITES
3254,50381,51180,CITES
3255,1119078,51866,CITES
3256,22883,51866,CITES
3257,27535,51866,CITES
3258,34961,51866,CITES
3259,1114664,51879,CITES
3260,22883,51879,CITES
3261,51866,51879,CITES
3262,51909,51879,CITES
3263,1105428,51909,CITES
3264,173884,51909,CITES
3265,502574,51909,CITES
3266,14545,51934,CITES
3267,1104809,52000,CITES
3268,52007,52000,CITES
3269,1104809,52003,CITES
3270,1112194,52003,CITES
3271,52000,52003,CITES
3272,1104809,52007,CITES
3273,300806,52515,CITES
3274,39199,52515,CITES
3275,446271,52515,CITES
3276,1104851,52784,CITES
3277,1115471,52835,CITES
3278,1131471,52847,CITES
3279,1153811,52847,CITES
3280,1117184,53942,CITES
3281,56167,53942,CITES
3282,108047,54129,CITES
3283,1128291,54129,CITES
3284,1128319,54129,CITES
3285,1136791,54129,CITES
3286,117315,54129,CITES
3287,117316,54129,CITES
3288,17477,54129,CITES
3289,28336,54129,CITES
3290,578645,54129,CITES
3291,578646,54129,CITES
3292,578649,54129,CITES
3293,578780,54129,CITES
3294,593022,54129,CITES
3295,594543,54129,CITES
3296,1128982,54131,CITES
3297,1153897,54131,CITES
3298,141324,54131,CITES
3299,243483,54131,CITES
3300,459213,54131,CITES
3301,459214,54131,CITES
3302,578780,54131,CITES
3303,593859,54131,CITES
3304,593942,54131,CITES
3305,59715,54131,CITES
3306,66563,54131,CITES
3307,1117476,54132,CITES
3308,1128985,54132,CITES
3309,578780,54132,CITES
3310,579008,54132,CITES
3311,593921,54132,CITES
3312,594387,54132,CITES
3313,59715,54132,CITES
3314,62634,54132,CITES
3315,5600,54550,CITES
3316,1104946,54844,CITES
3317,1128531,55403,CITES
3318,1114777,55770,CITES
3319,208345,55770,CITES
3320,521207,55770,CITES
3322,892139,55968,CITES
3323,1104999,56112,CITES
3324,1107674,56112,CITES
3325,127033,56112,CITES
3326,56115,56112,CITES
3327,56119,56112,CITES
3328,63832,56112,CITES
3330,1104999,56115,CITES
3331,1107674,56115,CITES
3332,1129573,56115,CITES
3333,127033,56115,CITES
3334,135130,56115,CITES
3335,56119,56115,CITES
3336,62718,56115,CITES
3337,63486,56115,CITES
3338,63832,56115,CITES
3339,69284,56115,CITES
3340,1104999,56119,CITES
3341,1105221,56119,CITES
3342,127033,56119,CITES
3343,63832,56119,CITES
3344,1117184,56167,CITES
3345,1119178,56167,CITES
3346,1152308,56167,CITES
3347,239810,56167,CITES
3348,359067,56167,CITES
3349,28287,56708,CITES
3350,308529,56708,CITES
3351,56709,56708,CITES
3352,1128959,56709,CITES
3353,18834,56709,CITES
3355,308529,56709,CITES
3356,416455,56709,CITES
3357,1129570,57119,CITES
3358,1132731,57119,CITES
3359,1152676,57119,CITES
3360,1153942,57119,CITES
3361,28456,57119,CITES
3362,592975,57119,CITES
3363,592986,57119,CITES
3364,593060,57119,CITES
3365,595056,57119,CITES
3366,606647,57119,CITES
3367,647408,57119,CITES
3368,711527,57764,CITES
3369,1154524,57773,CITES
3370,235670,57773,CITES
3371,1118658,57922,CITES
3373,6925,57932,CITES
3374,1114526,57948,CITES
3375,1118658,57948,CITES
3377,13024,58268,CITES
3378,137956,58268,CITES
3379,899119,58268,CITES
3380,1114239,58436,CITES
3381,87417,58436,CITES
3382,87417,58453,CITES
3383,144679,58454,CITES
3384,87417,58454,CITES
3385,181782,58540,CITES
3386,1113828,58552,CITES
3388,1128204,58758,CITES
3389,1128208,58758,CITES
3390,1688,58758,CITES
3391,33895,58758,CITES
3393,69284,58758,CITES
3394,1121867,59045,CITES
3395,102406,59626,CITES
3396,124734,59626,CITES
3397,217115,59626,CITES
3398,249858,59626,CITES
3399,6125,59626,CITES
3400,96845,59715,CITES
3402,1152277,59798,CITES
3403,1152673,59798,CITES
3404,1154251,59798,CITES
3405,180373,59798,CITES
3406,25181,59798,CITES
3407,27174,59798,CITES
3408,30895,59798,CITES
3409,96335,59798,CITES
3411,60169,60159,CITES
3412,399370,60169,CITES
3413,399370,60170,CITES
3414,63477,60682,CITES
3415,1107062,61069,CITES
3416,1129610,61069,CITES
3417,1153816,61069,CITES
3418,28456,61069,CITES
3419,975567,61069,CITES
3420,975567,61073,CITES
3421,1105231,61312,CITES
3422,1106764,61417,CITES
3423,212777,61417,CITES
3424,94416,61417,CITES
3427,94713,62274,CITES
3428,1131565,62329,CITES
3429,195792,62329,CITES
3430,251756,62329,CITES
3431,593155,62329,CITES
3432,650834,62329,CITES
3433,62333,62347,CITES
3434,1107325,62389,CITES
3435,1107558,62417,CITES
3436,41216,62417,CITES
3437,294145,62607,CITES
3438,243483,62634,CITES
3439,14083,62676,CITES
3440,312409,62676,CITES
3441,127033,62718,CITES
3442,509379,63486,CITES
3443,83461,63486,CITES
3444,96845,63486,CITES
3445,1105344,63549,CITES
3446,1105360,63812,CITES
3447,1121057,63812,CITES
3448,1125393,63812,CITES
3449,1110531,63835,CITES
3450,95586,63835,CITES
3451,145215,63915,CITES
3452,38000,63915,CITES
3453,6935,63915,CITES
3454,6939,63915,CITES
3455,1117786,63931,CITES
3456,136766,63931,CITES
3457,136768,63931,CITES
3458,13717,63931,CITES
3459,6939,63931,CITES
3460,1152244,64271,CITES
3461,38829,64271,CITES
3462,73327,64271,CITES
3463,91852,64271,CITES
3464,95188,64271,CITES
3465,111866,64319,CITES
3466,249858,64319,CITES
3467,1105394,64484,CITES
3468,154134,64519,CITES
3469,37483,64519,CITES
3470,63835,64519,CITES
3471,1125909,65057,CITES
3472,134307,65057,CITES
3473,519353,65057,CITES
3474,74698,65057,CITES
3475,1110209,65074,CITES
3476,1117920,65074,CITES
3477,134307,65074,CITES
3478,134316,65074,CITES
3479,142268,65074,CITES
3480,23070,65074,CITES
3481,65057,65074,CITES
3482,714748,65074,CITES
3483,74698,65074,CITES
3484,87915,65074,CITES
3485,1105433,65212,CITES
3486,1154042,65212,CITES
3487,23116,65212,CITES
3488,1105450,65650,CITES
3489,1118764,65650,CITES
3490,309476,65650,CITES
3491,5038,65650,CITES
3492,1105450,65653,CITES
3493,1112319,65653,CITES
3494,1129778,66556,CITES
3495,141324,66556,CITES
3496,54131,66556,CITES
3497,593859,66556,CITES
3498,66563,66556,CITES
3499,1123530,66563,CITES
3500,96845,66563,CITES
3501,141324,66564,CITES
3502,593859,66564,CITES
3503,593942,66564,CITES
3504,66563,66564,CITES
3505,8821,66594,CITES
3506,362926,66596,CITES
3507,8821,66596,CITES
3508,1135750,66751,CITES
3509,1138043,66751,CITES
3510,573535,66751,CITES
3511,693143,66751,CITES
3512,695284,66751,CITES
3513,1105505,66782,CITES
3514,51834,66782,CITES
3515,1102646,66794,CITES
3516,1105505,66794,CITES
3517,1153031,66794,CITES
3518,509315,66805,CITES
3519,82090,66805,CITES
3520,82090,66809,CITES
3523,1117501,66990,CITES
3524,1152490,66990,CITES
3525,1153861,66990,CITES
3526,390889,66990,CITES
3527,39210,66990,CITES
3529,67246,67245,CITES
3531,1105530,67292,CITES
3532,1110256,67415,CITES
3533,1135746,67415,CITES
3534,12195,67415,CITES
3535,164,67415,CITES
3536,171954,67415,CITES
3537,38722,67415,CITES
3538,51180,67415,CITES
3539,1127558,67584,CITES
3540,1127566,67584,CITES
3541,562067,67584,CITES
3542,1114777,67633,CITES
3543,55801,67633,CITES
3544,47684,68115,CITES
3545,1105574,68224,CITES
3546,1128425,68224,CITES
3547,1130680,68224,CITES
3548,582139,68224,CITES
3549,231198,69198,CITES
3550,411005,69198,CITES
3551,8581,69198,CITES
3552,206371,69284,CITES
3553,69296,69284,CITES
3555,1132461,69392,CITES
3556,1105672,70281,CITES
3557,1106630,70281,CITES
3558,1107215,70442,CITES
3559,70441,70442,CITES
3560,1107215,70444,CITES
3561,1108329,70444,CITES
3562,128383,70444,CITES
3563,70441,70444,CITES
3564,70442,70444,CITES
3565,27631,70520,CITES
3566,36167,70520,CITES
3567,1129683,70970,CITES
3568,593068,70970,CITES
3569,593329,70970,CITES
3570,1105718,71336,CITES
3571,1152259,71736,CITES
3572,1152991,71736,CITES
3573,239800,71904,CITES
3574,95718,71904,CITES
3575,1135122,72056,CITES
3576,1118347,72101,CITES
3577,1105764,72406,CITES
3578,899085,72805,CITES
3579,1127863,72908,CITES
3580,6923,72908,CITES
3581,93923,72908,CITES
3582,954315,72908,CITES
3584,14431,73119,CITES
3585,1108389,73146,CITES
3586,116790,73146,CITES
3589,1134320,73162,CITES
3590,1134348,73162,CITES
3591,189774,73162,CITES
3592,519353,73162,CITES
3593,521855,73162,CITES
3594,559804,73162,CITES
3595,653441,73162,CITES
3596,714260,73162,CITES
3597,714748,73162,CITES
3598,714879,73162,CITES
3599,1105810,73323,CITES
3600,28447,73323,CITES
3601,1105810,73327,CITES
3602,1106236,73327,CITES
3603,1153166,73327,CITES
3604,1153724,73327,CITES
3605,1153728,73327,CITES
3606,1112194,73712,CITES
3607,52003,73712,CITES
3609,1106771,74427,CITES
3610,1116974,74427,CITES
3611,34257,74427,CITES
3612,34266,74427,CITES
3613,368605,74427,CITES
3614,87482,74427,CITES
3615,134307,74698,CITES
3617,134307,74700,CITES
3619,10186,74749,CITES
3620,1113852,74749,CITES
3622,1120252,74821,CITES
3623,1131149,74821,CITES
3624,1131150,74821,CITES
3625,1105877,74920,CITES
3626,1105877,74921,CITES
3627,1105877,74937,CITES
3628,74920,74937,CITES
3629,74921,74937,CITES
3630,1107041,74975,CITES
3631,1128407,74975,CITES
3632,38845,74975,CITES
3633,38846,74975,CITES
3634,3932,74975,CITES
3635,1105887,75121,CITES
3636,1106388,75121,CITES
3637,22431,75121,CITES
3638,417017,75121,CITES
3640,1121569,75318,CITES
